LB,00334,0,T,System.Audit.All.DA.ElapsedTime.VariableDataChange.ActiveFlowRegulation,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.ElapsedTime.VariableDataChange.ActiveFlowRegulation,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
TR,System.Audit.All.DA.Number.SingleItemDataChange.PendingInMailbox.VarManager,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00283,0,T,System.Audit.All.DA.Number.VarActiveFlowRegulationState,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VarActiveFlowRegulationState,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00295,0,T,System.Audit.All.DA.Number.VariableDataChange.LostTransitions,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.LostTransitions,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00309,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.Alarm,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.Alarm,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00321,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.AllToolkits,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.AllToolkits,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00319,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.Historical,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.Historical,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00305,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.LAN,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.LAN,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00317,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.OPCServer,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.OPCServer,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00353,0,T,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.UserInterface,20221123T184140.000Z,20221123T184400.000Z
TR,System.Audit.All.DA.Number.VariableDataChange.PendingInMailbox.UserInterface,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184400.000Z,0,192
20221123T184400.000Z,0,64
LB,00279,0,T,System.Audit.All.DC.ElapsedTime.SingleVariableCommand,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.ElapsedTime.SingleVariableCommand,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00299,0,T,System.Audit.All.DC.Flow.SingleVariableCommand.Input.VarManager,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Flow.SingleVariableCommand.Input.VarManager,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00303,0,T,System.Audit.All.DC.Flow.SingleVariableCommand.Output.AllToolkits,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Flow.SingleVariableCommand.Output.AllToolkits,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00287,0,T,System.Audit.All.DC.Flow.SingleVariableCommand.Output.LAN,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Flow.SingleVariableCommand.Output.LAN,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00299,0,T,System.Audit.All.DC.Flow.SingleVariableCommand.Output.OPCServer,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Flow.SingleVariableCommand.Output.OPCServer,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,01149,0,T,System.Audit.All.DC.Flow.SingleVariableCommand.Output.UserInterface,20221123T184140.000Z,20221123T184620.000Z
TR,System.Audit.All.DC.Flow.SingleVariableCommand.Output.UserInterface,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184150.000Z,0.1,192
20221123T184200.000Z,12.1,192
20221123T184210.000Z,5.1,192
20221123T184220.000Z,18.9,192
20221123T184230.000Z,7.5,192
20221123T184240.000Z,2.1,192
20221123T184250.000Z,1.5,192
20221123T184300.000Z,1.2,192
20221123T184310.000Z,1.4,192
20221123T184320.000Z,1.8,192
20221123T184330.000Z,1.3,192
20221123T184340.000Z,1.8,192
20221123T184350.000Z,1.4,192
20221123T184400.000Z,1.3,192
20221123T184410.000Z,1.1,192
20221123T184420.000Z,1.5,192
20221123T184430.000Z,1.6,192
20221123T184440.000Z,1.1,192
20221123T184450.000Z,1.5,192
20221123T184500.000Z,0.9,192
20221123T184530.000Z,1.1,192
20221123T184550.000Z,0.9,192
20221123T184620.000Z,1.5,192
20221123T184620.000Z,1.2,192
20221123T184620.000Z,1.6,192
20221123T184620.000Z,1.5,192
20221123T184620.000Z,1.6,192
20221123T184620.000Z,1.7,192
20221123T184620.000Z,0,64
LB,00273,0,T,System.Audit.All.DC.Number.SingleItemCommand.Error,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Number.SingleItemCommand.Error,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00323,0,T,System.Audit.All.DC.Number.SingleItemCommand.PendingInMailbox,20221123T184140.000Z,20221123T184520.000Z
TR,System.Audit.All.DC.Number.SingleItemCommand.PendingInMailbox,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184520.000Z,0,192
20221123T184520.000Z,0,64
LB,00287,0,T,System.Audit.All.DC.Number.SingleItemCommand.WritePending,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Number.SingleItemCommand.WritePending,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00353,0,T,System.Audit.All.DC.Number.SingleVariableCommand.PendingInMailbox.VarManager,20221123T184140.000Z,20221123T184520.000Z
TR,System.Audit.All.DC.Number.SingleVariableCommand.PendingInMailbox.VarManager,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184520.000Z,0,192
20221123T184520.000Z,0,64
LB,00319,0,T,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.AllToolkits,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.AllToolkits,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00303,0,T,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.LAN,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.LAN,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00315,0,T,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.OPCServer,20221123T184140.000Z,20221123T184140.000Z
TR,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.OPCServer,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184140.000Z,0,64
LB,00351,0,T,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.UserInterface,20221123T184140.000Z,20221123T184520.000Z
TR,System.Audit.All.DC.Number.SingleVariableCommand.WritePending.UserInterface,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T184140.000Z,0,192
20221123T184520.000Z,0,192
20221123T184520.000Z,0,64
LB,00261,0,T,System.Localhost.Mimic.OpenCount,20221123T184200.000Z,20221123T184500.000Z
TR,System.Localhost.Mimic.OpenCount,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,1,192
20221123T184300.000Z,1,192
20221123T184500.000Z,2,192
20221123T184500.000Z,0,64
LB,00403,0,T,System.Localhost.resource.FreeVirtualMemory,20221123T184200.000Z,20221123T184600.000Z
TR,System.Localhost.resource.FreeVirtualMemory,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,3421012,192
20221123T184300.000Z,3425488,192
20221123T184400.000Z,3438732,192
20221123T184500.000Z,3416148,192
20221123T184600.000Z,3416148,192
20221123T184600.000Z,3397396,192
20221123T184600.000Z,0,64
LB,00295,0,T,System.Localhost.resource.GDI,20221123T184200.000Z,20221123T184500.000Z
TR,System.Localhost.resource.GDI,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,1478,192
20221123T184300.000Z,1501,192
20221123T184400.000Z,1503,192
20221123T184500.000Z,1574,192
20221123T184500.000Z,0,64
LB,00365,0,T,System.Localhost.resource.Handles,20221123T184200.000Z,20221123T184600.000Z
TR,System.Localhost.resource.Handles,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,1780,192
20221123T184300.000Z,1782,192
20221123T184400.000Z,1774,192
20221123T184500.000Z,1786,192
20221123T184600.000Z,1786,192
20221123T184600.000Z,1795,192
20221123T184600.000Z,0,64
LB,00385,0,T,System.Localhost.resource.MemoryUsage,20221123T184200.000Z,20221123T184600.000Z
TR,System.Localhost.resource.MemoryUsage,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,140988,192
20221123T184300.000Z,143124,192
20221123T184400.000Z,143072,192
20221123T184500.000Z,165408,192
20221123T184600.000Z,165664,192
20221123T184600.000Z,166656,192
20221123T184600.000Z,0,64
LB,00287,0,T,System.Localhost.resource.RAM,20221123T184200.000Z,20221123T184600.000Z
TR,System.Localhost.resource.RAM,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,20,192
20221123T184400.000Z,19,192
20221123T184500.000Z,21,192
20221123T184600.000Z,20,192
20221123T184600.000Z,0,64
LB,00324,0,T,System.Localhost.resource.Threads,20221123T184200.000Z,20221123T184500.000Z
TR,System.Localhost.resource.Threads,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,35,192
20221123T184300.000Z,49,192
20221123T184400.000Z,47,192
20221123T184500.000Z,45,192
20221123T184500.000Z,47,192
20221123T184500.000Z,0,64
LB,00293,0,T,System.Localhost.resource.User,20221123T184200.000Z,20221123T184500.000Z
TR,System.Localhost.resource.User,0,4294967295,1,1,,0,0,2
20221123T184200.000Z,490,192
20221123T184300.000Z,507,192
20221123T184400.000Z,503,192
20221123T184500.000Z,541,192
20221123T184500.000Z,0,64
LB,00334,0,T,System.Audit.All.DA.ElapsedTime.VariableDataChange.ActiveFlowRegulation,20221123T040620.000Z,20221123T045533.310Z
TR,System.Audit.All.DA.ElapsedTime.VariableDataChange.ActiveFlowRegulation,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,-1.797693134862315e308,0
20221123T045533.310Z,0,64
LB,00283,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.Alarm,20221123T040620.000Z,20221123T045533.313Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.Alarm,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T045533.313Z,0,64
LB,00295,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.AllToolkits,20221123T040620.000Z,20221123T045533.314Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.AllToolkits,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T045533.314Z,0,64
LB,06207,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.Historical,20221123T040620.000Z,20221123T045533.316Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.Historical,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T040650.000Z,0.1,192
20221123T040700.000Z,0.2,192
20221123T040720.000Z,0.9,192
20221123T040730.000Z,0.2,192
20221123T040750.000Z,0.1,192
20221123T040810.000Z,0.8,192
20221123T040820.000Z,0.2,192
20221123T040840.000Z,0.1,192
20221123T040850.000Z,0.2,192
20221123T040910.000Z,0.8,192
20221123T040920.000Z,0.2,192
20221123T040930.000Z,0.1,192
20221123T040940.000Z,0.6,192
20221123T040950.000Z,0.3,192
20221123T041000.000Z,0.2,192
20221123T041010.000Z,0.8,192
20221123T041020.000Z,0.2,192
20221123T041030.000Z,0.1,192
20221123T041050.000Z,0.2,192
20221123T041100.000Z,0.1,192
20221123T041110.000Z,0.5,192
20221123T041120.000Z,0.1,192
20221123T041210.000Z,0.7,192
20221123T041220.000Z,0.2,192
20221123T041240.000Z,0.1,192
20221123T041250.000Z,0.2,192
20221123T041310.000Z,1,192
20221123T041320.000Z,0.2,192
20221123T041340.000Z,0.1,192
20221123T041350.000Z,0.2,192
20221123T041420.000Z,0.6,192
20221123T041430.000Z,0.2,192
20221123T041450.000Z,0.1,192
20221123T041500.000Z,0.2,192
20221123T041510.000Z,0.9,192
20221123T041520.000Z,0,192
20221123T041530.000Z,0.2,192
20221123T041550.000Z,0.1,192
20221123T041610.000Z,0.8,192
20221123T041620.000Z,0.2,192
20221123T041640.000Z,0.1,192
20221123T041710.000Z,0.9,192
20221123T041720.000Z,0.2,192
20221123T041750.000Z,0.1,192
20221123T041800.000Z,0.2,192
20221123T041810.000Z,0.6,192
20221123T041820.000Z,0.2,192
20221123T041840.000Z,0.1,192
20221123T041850.000Z,0.2,192
20221123T041900.000Z,0.1,192
20221123T041910.000Z,0.6,192
20221123T041920.000Z,0.2,192
20221123T041950.000Z,0.1,192
20221123T042000.000Z,0.2,192
20221123T042010.000Z,0.6,192
20221123T042020.000Z,0.2,192
20221123T042040.000Z,0.1,192
20221123T042050.000Z,0.2,192
20221123T042120.000Z,0.7,192
20221123T042130.000Z,0.2,192
20221123T042150.000Z,0.1,192
20221123T042200.000Z,0.2,192
20221123T042210.000Z,0.7,192
20221123T042220.000Z,0.1,192
20221123T042230.000Z,0.2,192
20221123T042300.000Z,0.1,192
20221123T042310.000Z,0.8,192
20221123T042320.000Z,0.2,192
20221123T042340.000Z,0.1,192
20221123T042350.000Z,0.2,192
20221123T042410.000Z,0.5,192
20221123T042420.000Z,0.2,192
20221123T042430.000Z,0.1,192
20221123T042510.000Z,0.6,192
20221123T042520.000Z,0.2,192
20221123T042530.000Z,0.1,192
20221123T042610.000Z,0.6,192
20221123T042630.000Z,0.3,192
20221123T042640.000Z,0.2,192
20221123T042700.000Z,0.1,192
20221123T042710.000Z,0.6,192
20221123T042720.000Z,0.1,192
20221123T042730.000Z,0.2,192
20221123T042750.000Z,0.1,192
20221123T042820.000Z,0.6,192
20221123T042830.000Z,0.2,192
20221123T042850.000Z,0,192
20221123T042900.000Z,0.1,192
20221123T042910.000Z,0.7,192
20221123T042920.000Z,0.2,192
20221123T042930.000Z,0.3,192
20221123T043000.000Z,0.1,192
20221123T043010.000Z,0.9,192
20221123T043020.000Z,0.1,192
20221123T043050.000Z,0,192
20221123T043100.000Z,0.2,192
20221123T043110.000Z,0.8,192
20221123T043120.000Z,0.2,192
20221123T043150.000Z,0.1,192
20221123T043200.000Z,0.2,192
20221123T043210.000Z,0.9,192
20221123T043220.000Z,0.2,192
20221123T043230.000Z,0,192
20221123T043240.000Z,0.2,192
20221123T043300.000Z,0.1,192
20221123T043310.000Z,0.8,192
20221123T043330.000Z,0.2,192
20221123T043340.000Z,0.1,192
20221123T043410.000Z,0.6,192
20221123T043420.000Z,0,192
20221123T043430.000Z,0.2,192
20221123T043450.000Z,0.1,192
20221123T043500.000Z,0.2,192
20221123T043520.000Z,0.6,192
20221123T043530.000Z,0.1,192
20221123T043540.000Z,0.2,192
20221123T043600.000Z,0.1,192
20221123T043610.000Z,0.6,192
20221123T043630.000Z,0.2,192
20221123T043700.000Z,0,192
20221123T043710.000Z,0.6,192
20221123T043720.000Z,0.2,192
20221123T043730.000Z,0,192
20221123T043740.000Z,0.2,192
20221123T043800.000Z,0.1,192
20221123T043810.000Z,0.7,192
20221123T043820.000Z,0.1,192
20221123T043900.000Z,0.2,192
20221123T043910.000Z,0.6,192
20221123T043920.000Z,0.3,192
20221123T043930.000Z,0.1,192
20221123T044010.000Z,0.5,192
20221123T044030.000Z,0,192
20221123T044040.000Z,0.2,192
20221123T044110.000Z,0.6,192
20221123T044120.000Z,0.2,192
20221123T044130.000Z,0.3,192
20221123T044140.000Z,0.2,192
20221123T044150.000Z,0.1,192
20221123T044210.000Z,0.7,192
20221123T044220.000Z,0.2,192
20221123T044230.000Z,0,192
20221123T044240.000Z,0.2,192
20221123T044300.000Z,0.1,192
20221123T044310.000Z,0.6,192
20221123T044320.000Z,0.2,192
20221123T044340.000Z,0.1,192
20221123T044400.000Z,0.2,192
20221123T044410.000Z,0.6,192
20221123T044420.000Z,0,192
20221123T044430.000Z,0.1,192
20221123T044440.000Z,0.2,192
20221123T044500.000Z,0.1,192
20221123T044510.000Z,0.9,192
20221123T044520.000Z,0.2,192
20221123T044540.000Z,0.3,192
20221123T044550.000Z,0.2,192
20221123T044610.000Z,0.9,192
20221123T044620.000Z,0.2,192
20221123T044640.000Z,0.1,192
20221123T044650.000Z,0.2,192
20221123T044710.000Z,0.9,192
20221123T044730.000Z,0.2,192
20221123T044750.000Z,0.1,192
20221123T044800.000Z,0.2,192
20221123T044810.000Z,0.9,192
20221123T044820.000Z,0.5,192
20221123T044830.000Z,0.2,192
20221123T044850.000Z,0.1,192
20221123T044910.000Z,0.8,192
20221123T044920.000Z,0.2,192
20221123T044940.000Z,0,192
20221123T044950.000Z,0.2,192
20221123T045000.000Z,0.1,192
20221123T045010.000Z,0.9,192
20221123T045020.000Z,0.1,192
20221123T045030.000Z,0.2,192
20221123T045040.000Z,0.1,192
20221123T045100.000Z,0.2,192
20221123T045110.000Z,0.8,192
20221123T045120.000Z,0.2,192
20221123T045140.000Z,0.1,192
20221123T045200.000Z,0.2,192
20221123T045210.000Z,0.7,192
20221123T045220.000Z,0.2,192
20221123T045250.000Z,0.1,192
20221123T045310.000Z,0.7,192
20221123T045320.000Z,0.2,192
20221123T045340.000Z,0,192
20221123T045350.000Z,0.2,192
20221123T045400.000Z,0.1,192
20221123T045420.000Z,0.9,192
20221123T045430.000Z,0.1,192
20221123T045440.000Z,0.3,192
20221123T045450.000Z,0.2,192
20221123T045500.000Z,0.1,192
20221123T045510.000Z,0.7,192
20221123T045520.000Z,0.2,192
20221123T045533.316Z,0,64
LB,00279,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.LAN,20221123T040620.000Z,20221123T045533.317Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.LAN,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T045533.317Z,0,64
LB,00291,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.OPCServer,20221123T040620.000Z,20221123T045533.320Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.OPCServer,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T045533.320Z,0,64
LB,07227,0,T,System.Audit.All.DA.Flow.VariableDataChange.Input.UserInterface,20221123T040620.000Z,20221123T045533.322Z
TR,System.Audit.All.DA.Flow.VariableDataChange.Input.UserInterface,-1.797693134862315e308,1.797693134862315e308,1,1,,0,0,2
20221123T040620.000Z,0,192
20221123T040630.000Z,0.1,192
20221123T040640.000Z,2,192
20221123T040650.000Z,1.9,192
20221123T040720.000Z,1.6,192
20221123T040730.000Z,2.1,192
20221123T040740.000Z,1.4,192
20221123T040800.000Z,1.1,192
20221123T040810.000Z,1.3,192
20221123T040820.000Z,1.2,192
20221123T040830.000Z,2.2,192
20221123T040840.000Z,1.5,192
20221123T040850.000Z,1.2,192
20221123T040910.000Z,1.5,192
20221123T040930.000Z,1.6,192
20221123T040940.000Z,2.1,192
20221123T040950.000Z,1.7,192
20221123T041000.000Z,1.5,192
20221123T041010.000Z,1.1,192
20221123T041020.000Z,1.2,192
20221123T041030.000Z,1.4,192
20221123T041050.000Z,1.5,192
20221123T041100.000Z,1.1,192
20221123T041110.000Z,1.2,192
20221123T041120.000Z,1.1,192
20221123T041130.000Z,1.8,192
20221123T041140.000Z,1.4,192
20221123T041150.000Z,1.5,192
20221123T041200.000Z,1.9,192
20221123T041210.000Z,1.7,192
20221123T041240.000Z,1.9,192
20221123T041250.000Z,1.7,192
20221123T041300.000Z,1.5,192
20221123T041310.000Z,2.1,192
20221123T041320.000Z,1.9,192
20221123T041330.000Z,2.1,192
20221123T041340.000Z,1.8,192
20221123T041350.000Z,2.1,192
20221123T041400.000Z,1.5,192
20221123T041420.000Z,1.8,192
20221123T041430.000Z,2.5,192
20221123T041440.000Z,1.7,192
20221123T041450.000Z,1.8,192
20221123T041500.000Z,2,192
20221123T041520.000Z,1.2,192
20221123T041530.000Z,2.4,192
20221123T041540.000Z,1.7,192
20221123T041550.000Z,2,192
20221123T041610.000Z,1.8,192
20221123T041620.000Z,1.9,192
20221123T041630.000Z,1.6,192
20221123T041640.000Z,1.5,192
20221123T041650.000Z,1.7,192
20221123T041700.000Z,1.8,192
20221123T041710.000Z,1.1,192
20221123T041720.000Z,1.4,192
20221123T041730.000Z,1.6,192
20221123T041750.000Z,1.4,192
20221123T041810.000Z,1.1,192
20221123T041820.000Z,1.2,192
20221123T041830.000Z,1.7,192
20221123T041840.000Z,1.4,192
20221123T041850.000Z,1.5,192
20221123T041900.000Z,1.1,192
20221123T041910.000Z,1.5,192
20221123T041920.000Z,1.2,192
20221123T041940.000Z,1.6,192
20221123T041950.000Z,1.4,192
20221123T042000.000Z,1.5,192
20221123T042010.000Z,1.1,192
20221123T042020.000Z,1.4,192
20221123T042030.000Z,1.8,192
20221123T042040.000Z,1.5,192
20221123T042050.000Z,1.9,192
20221123T042100.000Z,1.8,192
20221123T042120.000Z,1.5,192
20221123T042130.000Z,2.4,192
20221123T042140.000Z,1.8,192
20221123T042150.000Z,2,192
20221123T042220.000Z,1.6,192
20221123T042230.000Z,2,192
20221123T042240.000Z,1.9,192
20221123T042300.000Z,1.3,192
20221123T042310.000Z,1.8,192
20221123T042320.000Z,1.2,192
20221123T042330.000Z,1.5,192
20221123T042340.000Z,1.7,192
20221123T042350.000Z,1.9,192
20221123T042400.000Z,1.6,192
20221123T042410.000Z,1.4,192
20221123T042420.000Z,1.5,192
20221123T042450.000Z,1.7,192
20221123T042500.000Z,1.6,192
20221123T042510.000Z,1.7,192
20221123T042540.000Z,1.4,192
20221123T042550.000Z,1.6,192
